CatalogID,Canonical SMILES
Z6474909698,COC(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1396015398,O=C(O)CN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z2069012772,CNS(=O)(=O)N1Cc2ccccc2CC1c1ccccc1
PV-002251696900,O=C(CO)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z6735400860,CS(=O)(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z5466940982,O=C(CCBr)N1Cc2ccccc2CC1c1ccccc1
PV-003280628855,c1ccc(C2Cc3ccccc3CN2CC2CCCN2)cc1
PV-003280628854,c1ccc(C2Cc3ccccc3CN2C[C@H]2CCCN2)cc1
PV-003293717184,c1ccc(C2Cc3ccccc3CN2CCNC2CC2)cc1
Z4670764454,c1ccc(C2Cc3ccccc3CN2C[C@@H]2CCCN2)cc1
Z3639131292,NC1CC(CN2Cc3ccccc3CC2c2ccccc2)C1
Z3639131286,N[C@H]1C[C@H](CN2Cc3ccccc3CC2c2ccccc2)C1
Z1289643214,CN(C)CCCN1Cc2ccccc2CC1c1ccccc1
Z2447353295,c1ccc(C2Cc3ccccc3CN2CC2CCNC2)cc1
Z4910128279,CCN(C)CCN1Cc2ccccc2CC1c1ccccc1
Z4910128298,CC(CN1Cc2ccccc2CC1c1ccccc1)N(C)C
Z2997653228,N[C@H]1C[C@@H](CN2Cc3ccccc3CC2c2ccccc2)C1
PV-003047794000,c1ccc(C2Cc3ccccc3CN2C[C@H]2CCNC2)cc1
PV-003047794001,c1ccc(C2Cc3ccccc3CN2C[C@@H]2CCNC2)cc1
Z1557500919,N#CC1(CN2Cc3ccccc3CC2c2ccccc2)CC1
Z2311933567,OC(CN1Cc2ccccc2CC1c1ccccc1)C1CC1
Z1569333356,c1ccc(C2Cc3ccccc3CN2Cc2cc[nH]n2)cc1
Z1569333344,c1ccc(C2Cc3ccccc3CN2Cc2cn[nH]c2)cc1
Z1300000587,c1ccc(C2Cc3ccccc3CN2Cc2ncc[nH]2)cc1
Z1289643184,COCCCCN1Cc2ccccc2CC1c1ccccc1
Z1542738959,COCC#CCN1Cc2ccccc2CC1c1ccccc1
Z3951853005,CC1(C(=O)N2Cc3ccccc3CC2c2ccccc2)CC1
Z2371098838,O[C@H]1C[C@@H](CN2Cc3ccccc3CC2c2ccccc2)C1
Z1289643185,CC1(CN2Cc3ccccc3CC2c2ccccc2)COC1
Z2218608563,c1ccc(C2Cc3ccccc3CN2C[C@H]2CCCO2)cc1
Z1432153480,COc1ccc2c(c1)CN(CC1CC1)C(c1ccccc1)C2
Z1534730920,C#CCCN1Cc2cc(OC)ccc2CC1c1ccccc1
Z4384864645,CC(C)(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1831457927,CC(O)CCCN1Cc2ccccc2CC1c1ccccc1
Z1289643059,OCCCCCN1Cc2ccccc2CC1c1ccccc1
Z1347272948,CC(C)(O)CCN1Cc2ccccc2CC1c1ccccc1
Z2215352522,CC(C)C(O)CN1Cc2ccccc2CC1c1ccccc1
Z2218608561,C=CCOCCN1Cc2ccccc2CC1c1ccccc1
PV-002249604253,C#CCOCCN1Cc2ccccc2CC1c1ccccc1
Z1289643149,c1ccc(C2Cc3ccccc3CN2CC2CCCO2)cc1
Z2800374494,C=C1CC1C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1569333295,c1ccc(C2Cc3ccccc3CN2Cc2c[nH]cn2)cc1
Z3843037024,C[C@@H]1C[C@@H]1C(=O)N1Cc2ccccc2CC1c1ccccc1
Z3297900285,C[C@@H]1C[C@H]1C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1783521627,COCC(C)CN1Cc2ccccc2CC1c1ccccc1
Z1850724208,CCC(=O)CCN1Cc2ccccc2CC1c1ccccc1
Z1627810654,O=C(C1=CCC1)N1Cc2ccccc2CC1c1ccccc1
Z7632320714,CC1(CCN2Cc3ccccc3CC2c2ccccc2)N=N1
Z7302985952,O[C@H]1C[C@H](CN2Cc3ccccc3CC2c2ccccc2)C1
Z4262036145,O=C1CC(CN2Cc3ccccc3CC2c2ccccc2)C1
Z1709799613,C[C@H]1C[C@@H]1C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1987067374,C#CCCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1360752228,CC=C(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274959326,CC(C)=CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1289643695,CC(C)OCCN1Cc2ccccc2CC1c1ccccc1
Z1274959317,O=C(C1CCC1)N1Cc2ccccc2CC1c1ccccc1
Z1274959449,O=C(CC1CC1)N1Cc2ccccc2CC1c1ccccc1
Z1274960860,CCCCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1289643027,c1ccc(C2Cc3ccccc3CN2CC2CCOC2)cc1
Z1274960980,C=CCCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274960877,CCC(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274959740,CCC=CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274961062,CC(C)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z2503818999,CNC(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2354042240,COc1ccc2c(c1)CN(CCCN)C(c1ccccc1)C2
Z1289643474,CCNC(=O)CN1Cc2ccccc2CC1c1ccccc1
Z1289643608,CC(=O)NCCN1Cc2ccccc2CC1c1ccccc1
Z2391429301,CCNCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z2449885198,CCC(N)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1413839912,COc1ccc2c(c1)CN(CCC#N)C(c1ccccc1)C2
Z1289643350,c1ccc(C2Cc3ccccc3CN2Cc2ccon2)cc1
Z2391429185,CC(CN)C(=O)N1Cc2ccccc2CC1c1ccccc1
PV-004480368539,C=CC(N)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z6065353537,N#CCCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z2825252359,C[C@H](N)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z2825252394,C[C@@H](N)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z2449885192,CC[C@H](N)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2449885189,NCCCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1300000584,c1ccc(C2Cc3ccccc3CN2Cc2ccno2)cc1
Z1289643132,CNC(=O)CCN1Cc2ccccc2CC1c1ccccc1
PV-002357146810,c1ccc(C2Cc3ccccc3CN2Cc2nc[nH]n2)cc1
PV-002768672843,c1ccc(C2Cc3ccccc3CN2Cc2ncco2)cc1
Z3807070944,C[C@H](CN)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2449885299,CNCCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z3807070946,C[C@@H](CN)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z7469842550,NCCC(=O)CN1Cc2ccccc2CC1c1ccccc1
Z2447362578,COc1ccc2c(c1)CN(CC(C)N)C(c1ccccc1)C2
Z7469842572,CNCC(=O)CN1Cc2ccccc2CC1c1ccccc1
Z7002272503,NC(=O)CCCN1Cc2ccccc2CC1c1ccccc1
Z3363703444,CNCC(O)CN1Cc2ccccc2CC1c1ccccc1
Z2449885257,CC[C@@H](N)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274622777,C=CCNC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274622797,C#CCNC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274622815,O=C(NC1CC1)N1Cc2ccccc2CC1c1ccccc1
Z1274622769,CC(C)NC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274622779,CCCNC(=O)N1Cc2ccccc2CC1c1ccccc1
Z2096762691,CCN(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z3816066159,C[C@H](N)C(=O)CN1Cc2ccccc2CC1c1ccccc1
Z4221676901,C[C@@H](N)C(=O)CN1Cc2ccccc2CC1c1ccccc1
Z3101920299,CN[C@H](C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2947154733,N#CC[C@@H](O)CN1Cc2ccccc2CC1c1ccccc1
Z1796213634,CN(C)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1872148382,c1ccc(C2Cc3ccccc3CN2Cc2cocn2)cc1
Z1315661130,CC(C#N)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2447353287,NCCOCCN1Cc2ccccc2CC1c1ccccc1
Z4923595290,N#CC[C@H](O)CN1Cc2ccccc2CC1c1ccccc1
Z2606328058,CN[C@@H](C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z4592163822,COc1ccc2c(c1)CN(C[C@@H](C)N)C(c1ccccc1)C2
Z6979927409,CC(=O)C(O)CN1Cc2ccccc2CC1c1ccccc1
Z1607771929,COC[C@@H](O)CN1Cc2ccccc2CC1c1ccccc1
Z1414911007,CCC(=O)N1Cc2cc(OC)ccc2CC1c1ccccc1
Z1289643146,OCCOCCN1Cc2ccccc2CC1c1ccccc1
Z4281466255,CC(O)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1289643447,COCC(O)CN1Cc2ccccc2CC1c1ccccc1
Z4281466249,CC(CO)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1536926138,O=C(C1CCO1)N1Cc2ccccc2CC1c1ccccc1
Z2363374232,NCCNC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1770140573,COC(CN1Cc2ccccc2CC1c1ccccc1)OC
Z1564699051,COC[C@H](O)CN1Cc2ccccc2CC1c1ccccc1
PV-002410003500,c1ccc(C2Cc3ccccc3CN2Cc2cnon2)cc1
PV-004713809037,O=C(O)C=CCN1Cc2ccccc2CC1c1ccccc1
PV-004334725605,C#CCOC(=O)N1Cc2ccccc2CC1c1ccccc1
Z2311984835,COc1ccc2c(c1)CN(C[C@@H](C)O)C(c1ccccc1)C2
Z3722943209,CO[C@@H](C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2311984838,COc1ccc2c(c1)CN(C[C@H](C)O)C(c1ccccc1)C2
Z2737473597,OCCC(O)CN1Cc2ccccc2CC1c1ccccc1
Z3537003731,O=C(N1Cc2ccccc2CC1c1ccccc1)C1(O)CC1
Z1289643170,COC(=O)CCN1Cc2ccccc2CC1c1ccccc1
Z1289642964,CCOC(=O)CN1Cc2ccccc2CC1c1ccccc1
Z1414859660,COc1ccc2c(c1)CN(CCCO)C(c1ccccc1)C2
Z1274960955,COC(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274960778,CCOCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274959546,COCCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z3324626869,CC[C@@H](O)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1414858724,COCCN1Cc2cc(OC)ccc2CC1c1ccccc1
Z7763403599,CC[C@H](O)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2834237169,COc1ccc2c(c1)CN(CC(C)=O)C(c1ccccc1)C2
Z1989659074,COc1ccc2c(c1)CN(CC(C)O)C(c1ccccc1)C2
Z7240216978,COCC(=O)CN1Cc2ccccc2CC1c1ccccc1
Z7240216955,CC(=O)C(=O)CN1Cc2ccccc2CC1c1ccccc1
Z5470864995,C[C@H](O)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z3537003411,CO[C@H](C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1612122812,c1ccc(C2Cc3ccccc3CN2CC2OCCO2)cc1
Z3514786137,C[C@H](ON)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2453594816,O=C(N1Cc2ccccc2CC1c1ccccc1)C1(F)CC1
Z4859030571,N[C@@H](CO)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1413847485,CNC(=O)N1Cc2cc(OC)ccc2CC1c1ccccc1
PV-002411367302,CCONC(=O)N1Cc2ccccc2CC1c1ccccc1
Z4281466274,CC(F)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z3631583914,[N-]=[N+]=NCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z3843037070,O=C([C@@H]1C[C@H]1F)N1Cc2ccccc2CC1c1ccccc1
Z6715699919,CC(C)(F)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z6794968802,COCNC(=O)N1Cc2ccccc2CC1c1ccccc1
Z7646920559,O=C(/C=C/CF)N1Cc2ccccc2CC1c1ccccc1
Z2238635200,COc1ccc2c(c1)CN(C(=O)CN)C(c1ccccc1)C2
Z3049231170,CCC(F)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z3101920321,N[C@H](CO)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z3101920337,NC(CO)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z7604238687,O=CNCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1414858542,COc1ccc2c(c1)CN(CC(N)=O)C(c1ccccc1)C2
Z2631728232,O=C(CCCF)N1Cc2ccccc2CC1c1ccccc1
Z4147022507,O=C([C@H]1C[C@H]1F)N1Cc2ccccc2CC1c1ccccc1
Z4504179209,O=C([C@@H]1C[C@@H]1F)N1Cc2ccccc2CC1c1ccccc1
Z1315661162,NC(=O)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z6794968739,O=C(NCCF)N1Cc2ccccc2CC1c1ccccc1
Z1414918482,COC(=O)N1Cc2cc(OC)ccc2CC1c1ccccc1
Z7588864120,O=C(O)[C@@H](O)CN1Cc2ccccc2CC1c1ccccc1
Z7588864140,O=C(O)[C@H](O)CN1Cc2ccccc2CC1c1ccccc1
Z1415016852,COc1ccc2c(c1)CN(CC(=O)O)C(c1ccccc1)C2
Z2270713504,COc1ccc2c(c1)CN(C(=O)CO)C(c1ccccc1)C2
Z3549919255,N[C@@H](CF)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z4205912732,NCC(F)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z5470865013,O=C([C@H](O)CF)N1Cc2ccccc2CC1c1ccccc1
PV-009002210869,NCC(F)(F)CN1Cc2ccccc2CC1c1ccccc1
Z3996134307,OC(CN1Cc2ccccc2CC1c1ccccc1)C(F)F
Z1414860123,COc1ccc2c(c1)CN(CC(F)F)C(c1ccccc1)C2
Z2222288561,CC(F)(F)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z4014599388,O[C@@H](CN1Cc2ccccc2CC1c1ccccc1)C(F)F
Z1289643366,FC(F)(F)CCN1Cc2ccccc2CC1c1ccccc1
Z1569333268,c1ccc(C2Cc3ccccc3CN2Cc2cncs2)cc1
Z1527002586,C#CCNC(=S)N1Cc2ccccc2CC1c1ccccc1
Z1492819459,c1ccc(C2Cc3ccccc3CN2Cc2nccs2)cc1
PV-004697924817,S=C(NC1CC1)N1Cc2ccccc2CC1c1ccccc1
Z1276536660,C=CCNC(=S)N1Cc2ccccc2CC1c1ccccc1
Z1274959530,O=C(N1Cc2ccccc2CC1c1ccccc1)C(F)(F)F
Z1289643256,c1ccc(C2Cc3ccccc3CN2Cc2cscn2)cc1
PV-002202580520,c1ccc(C2Cc3ccccc3CN2Cc2cnsn2)cc1
PV-002255905696,c1ccc(C2Cc3ccccc3CN2Cc2nncs2)cc1
Z4203479781,Clc1ccc2c(c1)CN(CC1CNC1)C(c1ccccc1)C2
Z1415016843,COc1ccc2c(c1)CN(CCSC)C(c1ccccc1)C2
Z1395871029,N#CCCCN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1363183154,CSC=CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z6732607249,CNCCCN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1274960361,CSC(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274959023,CSCCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z7625351948,CCS(=O)CCN1Cc2ccccc2CC1c1ccccc1
Z1743204659,CSCC(O)CN1Cc2ccccc2CC1c1ccccc1
Z1569333337,c1ccc(C2Cc3ccccc3CN2Cc2csnn2)cc1
Z1557038185,CC(CO)CN1Cc2cc(Cl)ccc2CC1c1ccccc1
PV-004814697984,OCC=CCN1Cc2cc(Cl)ccc2CC1c1ccccc1
PV-002790163494,C=C(Cl)C(O)CN1Cc2ccccc2CC1c1ccccc1
Z1391721690,CCCC(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z4281466246,O=C(N1Cc2ccccc2CC1c1ccccc1)C1(Cl)CC1
Z1484227360,CC(=O)CCN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1391725140,CC(C)C(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1395871521,OCCCCN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1413852676,CNC(=S)N1Cc2cc(OC)ccc2CC1c1ccccc1
Z1391723919,O=C(C1CC1)N1Cc2cc(Cl)ccc2CC1c1ccccc1
PV-004162319945,OCC#CCN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z3875834877,Clc1ccc2c(c1)CN(CC1COC1)C(c1ccccc1)C2
Z1278856440,CS(=O)(=O)CCN1Cc2ccccc2CC1c1ccccc1
Z1389127337,CCNC(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z2242006460,NCCC(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z2450122500,CC(N)C(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z2450122503,C[C@@H](N)C(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1393112490,NC(=O)CCN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1396015534,CNC(=O)CN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z2450122508,CNCC(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z3363709350,NCC(=O)CN1Cc2cc(Cl)ccc2CC1c1ccccc1
PV-004167566434,FCCNC(=S)N1Cc2ccccc2CC1c1ccccc1
Z2450122504,C[C@H](N)C(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z2947379028,OC[C@H](O)CN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z2947379025,OC[C@@H](O)CN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1271392681,CN(C)S(=O)(=O)N1Cc2ccccc2CC1c1ccccc1
Z1289643513,NS(=O)(=O)CCN1Cc2ccccc2CC1c1ccccc1
Z1642048976,OCC(O)CN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1816879044,C[C@@H](O)C(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1395873067,COC(=O)CN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1391726383,COCC(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z2270612053,CC(O)C(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z5209808558,NC(=O)C(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1414306044,COc1ccc2c(c1)CN(S(C)(=O)=O)C(c1ccccc1)C2
Z6969023006,O=S(=O)(CCO)N1Cc2ccccc2CC1c1ccccc1
Z1906511782,O=C(C(F)F)N1Cc2cc(Cl)ccc2CC1c1ccccc1
Z2272521750,CS(=O)CCN1Cc2cc(Cl)ccc2CC1c1ccccc1
Z1391723103,CSCC(=O)N1Cc2cc(Cl)ccc2CC1c1ccccc1
PV-004415568511,C1=C(CN2Cc3ccccc3CC2c2ccccc2)CCNC1
PV-003277821348,C[C@@]1(CN2Cc3ccccc3CC2c2ccccc2)CCCN1
PV-003277821347,C[C@]1(CN2Cc3ccccc3CC2c2ccccc2)CCCN1
Z4670764110,c1ccc(C2Cc3ccccc3CN2CC2CCCNC2)cc1
Z1534683190,c1ccc(C2Cc3ccccc3CN2CCN2CCCC2)cc1
Z7000207711,NC12CC(CN3Cc4ccccc4CC3c3ccccc3)(C1)C2
Z1289642945,c1ccc(C2Cc3ccccc3CN2Cc2cccnc2)cc1
Z1289643034,c1ccc(C2Cc3ccccc3CN2Cc2ccccn2)cc1
Z1289643723,c1ccc(C2Cc3ccccc3CN2Cc2ccncc2)cc1
PV-004713444220,c1ccc(C2Cc3ccccc3CN2CCCNC2CC2)cc1
Z2257136922,c1ccc(C2Cc3ccccc3CN2CC2CCNCC2)cc1
Z1603187995,CC(C)(C#N)CCN1Cc2ccccc2CC1c1ccccc1
Z4032862967,c1ccc(C2Cc3ccccc3CN2CC23CNC(C2)C3)cc1
Z4592148040,c1ccc(C2Cc3ccccc3CN2CC23CNCC2C3)cc1
Z4910128428,CC(C)CC(N)CN1Cc2ccccc2CC1c1ccccc1
Z4910128411,CN1CCC[C@@H]1CN1Cc2ccccc2CC1c1ccccc1
Z4910128278,CC(C)(C)NCCN1Cc2ccccc2CC1c1ccccc1
Z4910128410,CN1CCCC1CN1Cc2ccccc2CC1c1ccccc1
PV-003057162704,C[C@@H]1CNC[C@H]1CN1Cc2ccccc2CC1c1ccccc1
Z2369150950,c1ccc(C2Cc3ccccc3CN2CCC2CCNC2)cc1
Z4328375900,C=C[C@@H]1C[C@@H]1C(=O)N1Cc2ccccc2CC1c1ccccc1
Z5470864956,O=C(N1Cc2ccccc2CC1c1ccccc1)C12CCC1C2
Z5470865022,O=C(C1C2CCC21)N1Cc2ccccc2CC1c1ccccc1
Z7625716001,C=C=C(C)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1498599952,CC1(C)CC1C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1505905964,CC1(C)C[C@@H]1C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1289643096,Cn1cc(CN2Cc3ccccc3CC2c2ccccc2)cn1
Z1557500917,Cn1nccc1CN1Cc2ccccc2CC1c1ccccc1
Z1569333250,c1ccc(C2Cc3ccccc3CN2Cc2cncnc2)cc1
Z1569333357,Cc1n[nH]cc1CN1Cc2ccccc2CC1c1ccccc1
Z3537003355,C#C[C@H]1C[C@H]1C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1569333311,Cc1cc(CN2Cc3ccccc3CC2c2ccccc2)[nH]n1
Z1569333354,Cc1nc(CN2Cc3ccccc3CC2c2ccccc2)c[nH]1
Z1362510634,Cn1cncc1CN1Cc2ccccc2CC1c1ccccc1
Z1553745231,c1ccc(C2Cc3ccccc3CN2CCn2ccnc2)cc1
Z2311933596,c1ccc(C2Cc3ccccc3CN2CCc2cn[nH]c2)cc1
Z6979927357,CC1(CN2Cc3ccccc3CC2c2ccccc2)CC(=O)C1
Z1844780008,c1ccc(C2Cc3ccccc3CN2Cc2ncccn2)cc1
PV-002728078549,c1ccc(C2Cc3ccccc3CN2Cc2cccnn2)cc1
PV-002753268878,c1ccc(C2Cc3ccccc3CN2Cc2cnccn2)cc1
Z1289642894,c1ccc(C2Cc3ccccc3CN2CC2CCOCC2)cc1
Z1557038732,C#CCCCN1Cc2cc(OC)ccc2CC1c1ccccc1
Z1559377517,O=C(CCN1Cc2ccccc2CC1c1ccccc1)C1CC1
Z1289643425,c1ccc(C2Cc3ccccc3CN2CCOCC2CC2)cc1
Z1289643549,c1ccc(C2Cc3ccccc3CN2CCn2cccn2)cc1
Z1289643491,c1ccc(C2Cc3ccccc3CN2CC2CCCCO2)cc1
Z1289642980,CC(C)OCCCN1Cc2ccccc2CC1c1ccccc1
Z2269949451,CC[C@@H]1C[C@H]1C(=O)N1Cc2ccccc2CC1c1ccccc1
Z4484238303,C#CC[C@@H](C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z5063178833,O=C1CC(CCN2Cc3ccccc3CC2c2ccccc2)C1
Z1569333335,C1=C(CN2Cc3ccccc3CC2c2ccccc2)COCC1
Z1449924424,c1ccc(C2Cc3ccccc3CN2CC2CCCOC2)cc1
Z1840021603,CCC(C)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1289643550,CC(C)(C)OCCN1Cc2ccccc2CC1c1ccccc1
Z1289643045,Cn1ccnc1CN1Cc2ccccc2CC1c1ccccc1
Z4281466228,C=C1CC(C(=O)N2Cc3ccccc3CC2c2ccccc2)C1
Z1274959090,CC(C)(C)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274959270,O=C(CCC1CC1)N1Cc2ccccc2CC1c1ccccc1
Z1420236697,O=C(C1=CCCC1)N1Cc2ccccc2CC1c1ccccc1
Z1335267716,C=CCCCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z2302672860,O=C(C#CC1CC1)N1Cc2ccccc2CC1c1ccccc1
Z2372214923,O=C(C1CC12CC2)N1Cc2ccccc2CC1c1ccccc1
Z1274961073,CC=CC=CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z2599254192,Cn1cnc(CN2Cc3ccccc3CC2c2ccccc2)c1
Z2176713598,Cc1c[nH]nc1CN1Cc2ccccc2CC1c1ccccc1
Z1935309427,CCC(CC)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1783521625,c1ccc(C2Cc3ccccc3CN2CCC2CCOC2)cc1
Z5447223660,CC#CCCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z7658502853,C=C=CC(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1569333287,Cn1ccc(CN2Cc3ccccc3CC2c2ccccc2)n1
Z7632269695,CC1(CCCN2Cc3ccccc3CC2c2ccccc2)N=N1
Z1274960675,CCC=C(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2715899816,Cc1c[nH]c(CN2Cc3ccccc3CC2c2ccccc2)n1
Z1274959889,CCCC(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274960858,CCCCCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1421396799,C=CCCC(O)CN1Cc2ccccc2CC1c1ccccc1
Z1349309781,OCCCCCCN1Cc2ccccc2CC1c1ccccc1
Z1375904594,CC1CC(C(=O)N2Cc3ccccc3CC2c2ccccc2)C1
Z1897113798,C1=COC(CN2Cc3ccccc3CC2c2ccccc2)CC1
Z2706556477,O=C(N1Cc2ccccc2CC1c1ccccc1)C12CC(C1)C2
Z3297900264,O=C(C1C=CCC1)N1Cc2ccccc2CC1c1ccccc1
Z1329848305,CC(C(=O)N1Cc2ccccc2CC1c1ccccc1)C1CC1
Z1274959306,O=C(C=CC1CC1)N1Cc2ccccc2CC1c1ccccc1
Z1274960176,CC(C)C(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z3843037014,C=C[C@@H]1C[C@H]1C(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274959283,O=C(C1CC=CC1)N1Cc2ccccc2CC1c1ccccc1
Z1864421690,CC1(CC(=O)N2Cc3ccccc3CC2c2ccccc2)CC1
Z1274960250,CC(C)CCC(=O)N1Cc2ccccc2CC1c1ccccc1
Z1274959318,O=C(C1CCCC1)N1Cc2ccccc2CC1c1ccccc1
Z1274959911,O=C(CC1CCC1)N1Cc2ccccc2CC1c1ccccc1
Z2449885222,CC(C)(N)CC(=O)N1Cc2ccccc2CC1c1ccccc1
Z4574915421,Cn1cnc(CN2Cc3ccccc3CC2c2ccccc2)n1
Z7469931543,COc1ccc2c(c1)CN(C/C=C/CN)C(c1ccccc1)C2
Z2391429215,O=C(CNC1CC1)N1Cc2ccccc2CC1c1ccccc1
Z1289643573,Cc1cc(CN2Cc3ccccc3CC2c2ccccc2)on1
Z1304846191,O=C(NCC1CC1)N1Cc2ccccc2CC1c1ccccc1
Z1306932465,O=C(NC1CCC1)N1Cc2ccccc2CC1c1ccccc1
Z1822560921,CC(C)N(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2449885199,CCCC(N)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2449885193,CCC[C@@H](N)C(=O)N1Cc2ccccc2CC1c1ccccc1
Z2391429304,CNCC(C)C(=O)N1Cc2ccccc2CC1c1ccccc1
